chromosome,window_pos_1,window_pos_2,fst_FvsMono,fst_chemotypes_femalesOnly,fst_FvsMono_outlier,fst_chemotypes_femalesOnly_outlier
ChrX,7230000,7330000,0.184687729,0.10429715,Not,Not
ChrX,7240000,7340000,0.195625154,0.116846154,Not,Not
ChrX,7250000,7350000,0.205140756,0.105389133,Not,Not
ChrX,7260000,7360000,0.200639991,0.089236412,Not,Not
ChrX,7270000,7370000,0.183176858,0.078586688,Not,Not
ChrX,7280000,7380000,0.180987492,0.070415549,Not,Not
ChrX,7290000,7390000,0.160587733,0.080679547,Not,Not
ChrX,7300000,7400000,0.154497114,0.087172822,Not,Not
ChrX,7310000,7410000,0.164754078,0.085952079,Not,Not
ChrX,7320000,7420000,0.154015996,0.078454469,Not,Not
ChrX,7330000,7430000,0.151301764,0.083846443,Not,Not
ChrX,7340000,7440000,0.146299677,0.079068857,Not,Not
ChrX,7350000,7450000,0.133342129,0.095420604,Not,Not
ChrX,7360000,7460000,0.138549622,0.104968968,Not,Not
ChrX,7370000,7470000,0.146415249,0.113191127,Not,Not
ChrX,7380000,7480000,0.141440184,0.111089214,Not,Not
ChrX,7390000,7490000,0.144958404,0.110886181,Not,Not
ChrX,7400000,7500000,0.153394992,0.111343746,Not,Not
ChrX,7410000,7510000,0.136785199,0.109346442,Not,Not
ChrX,7420000,7520000,0.147363493,0.110767421,Not,Not
ChrX,7430000,7530000,0.151424245,0.102852751,Not,Not
ChrX,7440000,7540000,0.143473538,0.109053281,Not,Not
ChrX,7450000,7550000,0.155486605,0.105420326,Not,Not
ChrX,7460000,7560000,0.146933532,0.093574503,Not,Not
ChrX,7470000,7570000,0.14802212,0.096287218,Not,Not
ChrX,7480000,7580000,0.154320276,0.103917581,Not,Not
ChrX,7490000,7590000,0.160588255,0.097745725,Not,Not
ChrX,7500000,7600000,0.145245372,0.099198223,Not,Not
ChrX,7510000,7610000,0.146635618,0.108319977,Not,Not
ChrX,7520000,7620000,0.134567277,0.112030572,Not,Not
ChrX,7530000,7630000,0.140992066,0.12334829,Not,Not
ChrX,7540000,7640000,0.1471391,0.12132349,Not,Not
ChrX,7550000,7650000,0.160727528,0.121041594,Not,Not
ChrX,7560000,7660000,0.16891729,0.134350628,Not,Not
ChrX,7570000,7670000,0.166490158,0.142601402,Not,Not
ChrX,7580000,7680000,0.162343084,0.155109587,Not,Not
ChrX,7590000,7690000,0.162909738,0.166356688,Not,Not
ChrX,7600000,7700000,0.176082915,0.173898977,Not,Not
ChrX,7610000,7710000,0.214135341,0.172237375,Not,Not
ChrX,7620000,7720000,0.229063428,0.175513567,Not,Not
ChrX,7630000,7730000,0.21099577,0.18844519,Not,Not
ChrX,7640000,7740000,0.204098484,0.180579911,Not,Not
ChrX,7650000,7750000,0.17694948,0.180084626,Not,Not
ChrX,7660000,7760000,0.174814039,0.179613184,Not,Not
ChrX,7670000,7770000,0.178040895,0.181161102,Not,Not
ChrX,7680000,7780000,0.174795826,0.164159353,Not,Not
ChrX,7690000,7790000,0.178773621,0.172731451,Not,Not
ChrX,7700000,7800000,0.183248593,0.179649272,Not,Not
ChrX,7710000,7810000,0.159355615,0.178633656,Not,Not
ChrX,7720000,7820000,0.15108296,0.174114368,Not,Not
ChrX,7730000,7830000,0.178043365,0.16579356,Not,Not
ChrX,7740000,7840000,0.182701312,0.171127686,Not,Not
ChrX,7750000,7850000,0.193290873,0.173124065,Not,Not
ChrX,7760000,7860000,0.187310848,0.163622565,Not,Not
ChrX,7770000,7870000,0.185411584,0.147806808,Not,Not
ChrX,7780000,7880000,0.213034732,0.147506575,Not,Not
ChrX,7790000,7890000,0.214894749,0.122532538,Not,Not
ChrX,7800000,7900000,0.215801334,0.109391092,Not,Not
ChrX,7810000,7910000,0.226734265,0.101231651,Not,Not
ChrX,7820000,7920000,0.231854091,0.102215081,Not,Not
ChrX,7830000,7930000,0.244345623,0.095609173,Not,Not
ChrX,7840000,7940000,0.218316034,0.081521912,Not,Not
ChrX,7850000,7950000,0.206215808,0.072579709,Not,Not
ChrX,7860000,7960000,0.215035735,0.083032649,Not,Not
ChrX,7870000,7970000,0.212217652,0.088456045,Not,Not
ChrX,7880000,7980000,0.157894405,0.082107503,Not,Not
ChrX,7890000,7990000,0.155161057,0.088607957,Not,Not
ChrX,7900000,8000000,0.188100987,0.086284713,Not,Not
ChrX,7910000,8010000,0.177560328,0.086794031,Not,Not
ChrX,7920000,8020000,0.173511714,0.093419979,Not,Not
ChrX,7930000,8030000,0.150621829,0.09333324,Not,Not
ChrX,7940000,8040000,0.164018907,0.10700127,Not,Not
ChrX,7950000,8050000,0.174634007,0.109467289,Not,Not
ChrX,7960000,8060000,0.174061085,0.113359212,Not,Not
ChrX,7970000,8070000,0.181892652,0.122546283,Not,Not
ChrX,7980000,8080000,0.209243955,0.139395442,Not,Not
ChrX,7990000,8090000,0.212776161,0.135545254,Not,Not
ChrX,8000000,8100000,0.203275553,0.141024982,Not,Not
ChrX,8010000,8110000,0.219295483,0.144033193,Not,Not
ChrX,8020000,8120000,0.219826719,0.142813939,Not,Not
ChrX,8030000,8130000,0.227496392,0.153680567,Not,Not
ChrX,8040000,8140000,0.243071304,0.150805018,Not,Not
ChrX,8050000,8150000,0.226572836,0.142956765,Not,Not
ChrX,8060000,8160000,0.213596203,0.135263091,Not,Not
ChrX,8070000,8170000,0.209290329,0.128329893,Not,Not
ChrX,8080000,8180000,0.187158122,0.112119484,Not,Not
ChrX,8090000,8190000,0.174991596,0.114865398,Not,Not
ChrX,8100000,8200000,0.160697616,0.116850506,Not,Not
ChrX,8110000,8210000,0.143810773,0.113665642,Not,Not
ChrX,8120000,8220000,0.134919263,0.127604994,Not,Not
ChrX,8130000,8230000,0.138621754,0.112697128,Not,Not
ChrX,8140000,8240000,0.119821161,0.111760891,Not,Not
ChrX,8150000,8250000,0.116616922,0.129143234,Not,Not
ChrX,8160000,8260000,0.13426032,0.135628642,Not,Not
ChrX,8170000,8270000,0.174358772,0.13199035,Not,Not
ChrX,8180000,8280000,0.197177108,0.138118102,Not,Not
ChrX,8190000,8290000,0.22021194,0.132815133,Not,Not
ChrX,8200000,8300000,0.249840978,0.125048948,Not,Not
ChrX,8210000,8310000,0.25938452,0.128851148,Not,Not
ChrX,8220000,8320000,0.285808849,0.10097028,Not,Not
ChrX,8230000,8330000,0.285214631,0.10916283,Not,Not
ChrX,8240000,8340000,0.303608996,0.111879362,Not,Not
ChrX,8250000,8350000,0.295522506,0.092870789,Not,Not
ChrX,8260000,8360000,0.328997945,0.093729442,Not,Not
ChrX,8270000,8370000,0.310213676,0.110754959,Not,Not
ChrX,8280000,8380000,0.300075069,0.110673549,Not,Not
ChrX,8290000,8390000,0.306168632,0.113863162,Not,Not
ChrX,8300000,8400000,0.307856908,0.117887446,Not,Not
ChrX,8310000,8410000,0.322629904,0.121768903,Not,Not
ChrX,8320000,8420000,0.326665761,0.136700663,Not,Not
ChrX,8330000,8430000,0.329114339,0.130363202,Not,Not
ChrX,8340000,8440000,0.32069202,0.134066019,Not,Not
ChrX,8350000,8450000,0.313957737,0.147944877,Not,Not
ChrX,8360000,8460000,0.280143691,0.160918781,Not,Not
ChrX,8370000,8470000,0.290752331,0.138218474,Not,Not
ChrX,8380000,8480000,0.29025711,0.140011155,Not,Not
ChrX,8390000,8490000,0.280850743,0.138303411,Not,Not
ChrX,8400000,8500000,0.267009868,0.130917613,Not,Not
ChrX,8410000,8510000,0.249361431,0.12034941,Not,Not
ChrX,8420000,8520000,0.2430974,0.114845973,Not,Not
ChrX,8430000,8530000,0.225125485,0.115864609,Not,Not
ChrX,8440000,8540000,0.214494806,0.111274889,Not,Not
ChrX,8450000,8550000,0.230030331,0.110468511,Not,Not
ChrX,8460000,8560000,0.249997447,0.095359415,Not,Not
ChrX,8470000,8570000,0.223124967,0.094340347,Not,Not
ChrX,8480000,8580000,0.22986783,0.08192531,Not,Not
ChrX,8490000,8590000,0.228642831,0.087020013,Not,Not
ChrX,8500000,8600000,0.226287394,0.098553293,Not,Not
ChrX,8510000,8610000,0.219426745,0.099189182,Not,Not
ChrX,8520000,8620000,0.215515565,0.107703398,Not,Not
ChrX,8530000,8630000,0.216533086,0.097098867,Not,Not
ChrX,8540000,8640000,0.225951988,0.099738287,Not,Not
ChrX,8550000,8650000,0.243498714,0.100303232,Not,Not
ChrX,8560000,8660000,0.213820235,0.102099717,Not,Not
ChrX,8570000,8670000,0.252748202,0.094016139,Not,Not
ChrX,8580000,8680000,0.264484561,0.092046782,Not,Not
ChrX,8590000,8690000,0.274036693,0.085806809,Not,Not
ChrX,8600000,8700000,0.286445046,0.07637596,Not,Not
ChrX,8610000,8710000,0.29079854,0.079020543,Not,Not
ChrX,8620000,8720000,0.289244498,0.065723404,Not,Not
ChrX,8630000,8730000,0.302608944,0.097013911,Not,Not
ChrX,8640000,8740000,0.290358619,0.138880442,Not,Not
ChrX,8650000,8750000,0.267202589,0.152435743,Not,Not
ChrX,8660000,8760000,0.263608272,0.1581189,Not,Not
ChrX,8670000,8770000,0.260999715,0.174699793,Not,Not
ChrX,8680000,8780000,0.234376637,0.183559353,Not,Not
ChrX,8690000,8790000,0.230426278,0.19614992,Not,Not
ChrX,8700000,8800000,0.241932684,0.19714014,Not,Not
ChrX,8710000,8810000,0.232363111,0.19308518,Not,Not
ChrX,8720000,8820000,0.22937267,0.191963215,Not,Not
ChrX,8730000,8830000,0.210378885,0.174286859,Not,Not
ChrX,8740000,8840000,0.210457311,0.145216616,Not,Not
ChrX,8750000,8850000,0.208129456,0.132535969,Not,Not
ChrX,8760000,8860000,0.207410681,0.120501566,Not,Not
ChrX,8770000,8870000,0.200550572,0.117785778,Not,Not
ChrX,8780000,8880000,0.196088364,0.118523906,Not,Not
ChrX,8790000,8890000,0.183081885,0.098050277,Not,Not
ChrX,8800000,8900000,0.140220048,0.08786328,Not,Not
ChrX,8810000,8910000,0.136027158,0.080786729,Not,Not
ChrX,8820000,8920000,0.1221629,0.066810396,Not,Not
ChrX,8830000,8930000,0.120671064,0.060180859,Not,Not
ChrX,8840000,8940000,0.118519172,0.063247259,Not,Not
ChrX,8850000,8950000,0.112698798,0.056431862,Not,Not
ChrX,8860000,8960000,0.106706269,0.059987388,Not,Not
ChrX,8870000,8970000,0.109591289,0.075459984,Not,Not
ChrX,8880000,8980000,0.14609064,0.074890412,Not,Not
ChrX,8890000,8990000,0.175253513,0.076957385,Not,Not
ChrX,8900000,9000000,0.221798916,0.082958744,Not,Not
ChrX,8910000,9010000,0.243540598,0.083966174,Not,Not
ChrX,8920000,9020000,0.26480222,0.089668293,Not,Not
ChrX,8930000,9030000,0.259142749,0.093882965,Not,Not
ChrX,8940000,9040000,0.245016807,0.092250987,Not,Not
ChrX,8950000,9050000,0.277296185,0.105421402,Not,Not
ChrX,8960000,9060000,0.297678716,0.09153392,Not,Not
ChrX,8970000,9070000,0.322788054,0.067740564,Not,Not
ChrX,8980000,9080000,0.295513603,0.056889425,Not,Not
ChrX,8990000,9090000,0.292205857,0.066052743,Not,Not
ChrX,9000000,9100000,0.271698674,0.067962284,Not,Not
ChrX,9010000,9110000,0.258821529,0.068973144,Not,Not
ChrX,9020000,9120000,0.258275812,0.071102385,Not,Not
ChrX,9030000,9130000,0.262878823,0.07278027,Not,Not
ChrX,9040000,9140000,0.29324905,0.071466514,Not,Not
ChrX,9050000,9150000,0.290861591,0.072554587,Not,Not
ChrX,9060000,9160000,0.277991932,0.067654654,Not,Not
ChrX,9070000,9170000,0.287064718,0.067321194,Not,Not
ChrX,9080000,9180000,0.312029922,0.080886348,Not,Not
ChrX,9090000,9190000,0.29001102,0.074349535,Not,Not
ChrX,9100000,9200000,0.284595177,0.077556961,Not,Not
ChrX,9110000,9210000,0.283407431,0.076308106,Not,Not
ChrX,9120000,9220000,0.2397889,0.084408395,Not,Not
ChrX,9130000,9230000,0.240570563,0.089778555,Not,Not
ChrX,9140000,9240000,0.217634226,0.098030339,Not,Not
ChrX,9150000,9250000,0.200292452,0.088703883,Not,Not
ChrX,9160000,9260000,0.200150692,0.099796786,Not,Not
ChrX,9170000,9270000,0.202661245,0.112777275,Not,Not
ChrX,9180000,9280000,0.181225638,0.115319911,Not,Not
ChrX,9190000,9290000,0.175692375,0.119124226,Not,Not
ChrX,9200000,9300000,0.176674486,0.117383962,Not,Not
ChrX,9210000,9310000,0.198198435,0.119621006,Not,Not
ChrX,9220000,9320000,0.22737484,0.119197934,Not,Not
ChrX,9230000,9330000,0.229972862,0.127738191,Not,Not
ChrX,9240000,9340000,0.240976293,0.135161954,Not,Not
ChrX,9250000,9350000,0.259234747,0.174234645,Not,Not
ChrX,9260000,9360000,0.246863986,0.169773021,Not,Not
ChrX,9270000,9370000,0.234873443,0.167951658,Not,Not
ChrX,9280000,9380000,0.233006629,0.166777971,Not,Not
ChrX,9290000,9390000,0.233656279,0.16590809,Not,Not
ChrX,9300000,9400000,0.220935906,0.169074405,Not,Not
ChrX,9310000,9410000,0.183311955,0.153429562,Not,Not
ChrX,9320000,9420000,0.194749584,0.15986044,Not,Not
ChrX,9330000,9430000,0.197151433,0.150300276,Not,Not
ChrX,9340000,9440000,0.190855827,0.135225268,Not,Not
ChrX,9350000,9450000,0.194213841,0.112121038,Not,Not
ChrX,9360000,9460000,0.195886683,0.109309049,Not,Not
ChrX,9370000,9470000,0.184300569,0.086580142,Not,Not
ChrX,9380000,9480000,0.182645295,0.076835797,Not,Not
ChrX,9390000,9490000,0.229599358,0.084332171,Not,Not
ChrX,9400000,9500000,0.246446738,0.084629233,Not,Not
ChrX,9410000,9510000,0.273421829,0.090362568,Not,Not
ChrX,9420000,9520000,0.274135114,0.070582046,Not,Not
ChrX,9430000,9530000,0.290310557,0.052156798,Not,Not
ChrX,9440000,9540000,0.337236831,0.047566889,Not,Not
ChrX,9450000,9550000,0.34863305,0.045415997,Not,Not
ChrX,9460000,9560000,0.359227644,0.035460245,Not,Not
ChrX,9470000,9570000,0.374488725,0.034237316,Not,Not
ChrX,9480000,9580000,0.394719421,0.028927235,Not,Not
ChrX,9490000,9590000,0.369934649,0.020134558,Not,Not
ChrX,9500000,9600000,0.366457658,0.028338883,Not,Not
ChrX,9510000,9610000,0.360225078,0.051237852,Not,Not
ChrX,9520000,9620000,0.378795693,0.082399977,Not,Not
ChrX,9530000,9630000,0.373838117,0.104608074,Not,Not
ChrX,9540000,9640000,0.337012742,0.121414093,Not,Not
ChrX,9550000,9650000,0.329271813,0.138662794,Not,Not
ChrX,9560000,9660000,0.351367065,0.184534557,Not,Not
ChrX,9570000,9670000,0.33498465,0.202266244,Not,Not
ChrX,9580000,9680000,0.326729903,0.200907296,Not,Not
ChrX,9590000,9690000,0.331466069,0.201951217,Not,Not
ChrX,9600000,9700000,0.320954359,0.205485388,Not,Not
ChrX,9610000,9710000,0.287523044,0.179512068,Not,Not
ChrX,9620000,9720000,0.255906434,0.172718653,Not,Not
ChrX,9630000,9730000,0.238642588,0.146377916,Not,Not
ChrX,9640000,9740000,0.223333797,0.132944473,Not,Not
ChrX,9650000,9750000,0.189138012,0.098493112,Not,Not
ChrX,9660000,9760000,0.13133714,0.058670648,Not,Not
ChrX,9670000,9770000,0.12259277,0.038379553,Not,Not
ChrX,9680000,9780000,0.107268967,0.041849742,Not,Not
ChrX,9690000,9790000,0.101873552,0.045874695,Not,Not
ChrX,9700000,9800000,0.106610343,0.052165194,Not,Not
ChrX,9710000,9810000,0.1501389,0.075460137,Not,Not
ChrX,9720000,9820000,0.154275851,0.087051596,Not,Not
ChrX,9730000,9830000,0.152258679,0.104094887,Not,Not
ChrX,9740000,9840000,0.189809838,0.105467387,Not,Not
ChrX,9750000,9850000,0.219651626,0.133428692,Not,Not
ChrX,9760000,9860000,0.238112266,0.140121967,Not,Not
ChrX,9770000,9870000,0.25860118,0.133947853,Not,Not
ChrX,9780000,9880000,0.271837025,0.131788701,Not,Not
ChrX,9790000,9890000,0.26127244,0.12229555,Not,Not
ChrX,9800000,9900000,0.262416304,0.121169425,Not,Not
ChrX,9810000,9910000,0.233034325,0.093227154,Not,Not
ChrX,9820000,9920000,0.218477504,0.092784486,Not,Not
ChrX,9830000,9930000,0.231208621,0.083695661,Not,Not
ChrX,9840000,9940000,0.196961041,0.086263588,Not,Not
ChrX,9850000,9950000,0.200934293,0.078218016,Not,Not
ChrX,9860000,9960000,0.186675053,0.073332789,Not,Not
ChrX,9870000,9970000,0.185226955,0.073327892,Not,Not
ChrX,9880000,9980000,0.1922837,0.064277067,Not,Not
ChrX,9890000,9990000,0.19570336,0.063212911,Not,Not
ChrX,9900000,10000000,0.197409563,0.054958314,Not,Not
ChrX,9910000,10010000,0.241097437,0.057666986,Not,Not
ChrX,9920000,10020000,0.276267834,0.040625158,Not,Not
ChrX,9930000,10030000,0.283157883,0.032703293,Not,Not
ChrX,9940000,10040000,0.292912296,0.02621211,Not,Not
ChrX,9950000,10050000,0.29787835,0.027884357,Not,Not
ChrX,9960000,10060000,0.287213337,0.032311015,Not,Not
ChrX,9970000,10070000,0.293543983,0.033208888,Not,Not
ChrX,9980000,10080000,0.291948011,0.03499272,Not,Not
ChrX,9990000,10090000,0.300290668,0.034711374,Not,Not
ChrX,10000000,10100000,0.307603564,0.035950863,Not,Not
ChrX,10010000,10110000,0.305038086,0.033555216,Not,Not
ChrX,10020000,10120000,0.30265119,0.024580656,Not,Not
ChrX,10030000,10130000,0.287647577,0.028635036,Not,Not
ChrX,10040000,10140000,0.317795064,0.033643183,Not,Not
ChrX,10050000,10150000,0.362111711,0.032779898,Not,Not
ChrX,10060000,10160000,0.452148234,0.021013873,Outlier,Not
ChrX,10070000,10170000,0.460892432,0.021261934,Outlier,Not
ChrX,10080000,10180000,0.470324144,0.023633234,Outlier,Not
ChrX,10090000,10190000,0.472079386,0.019886027,Outlier,Not
ChrX,10100000,10200000,0.470675478,0.018486969,Outlier,Not
ChrX,10110000,10210000,0.463066703,0.019158444,Outlier,Not
ChrX,10120000,10220000,0.463798783,0.017538393,Outlier,Not
ChrX,10130000,10230000,0.461750922,0.019298307,Outlier,Not
ChrX,10140000,10240000,0.445565563,0.020010084,Outlier,Not
ChrX,10150000,10250000,0.405268467,0.022858327,Not,Not
ChrX,10160000,10260000,0.341132228,0.026231368,Not,Not
ChrX,10170000,10270000,0.302034633,0.029362248,Not,Not
ChrX,10180000,10280000,0.286939362,0.034721785,Not,Not
ChrX,10190000,10290000,0.272657004,0.033784784,Not,Not
ChrX,10200000,10300000,0.277314383,0.036767068,Not,Not
ChrX,10210000,10310000,0.280645646,0.039961425,Not,Not
ChrX,10220000,10320000,0.272305135,0.048907359,Not,Not
ChrX,10230000,10330000,0.284208792,0.048891757,Not,Not
ChrX,10240000,10340000,0.287730235,0.047390546,Not,Not
ChrX,10250000,10350000,0.289302963,0.046985251,Not,Not
ChrX,10260000,10360000,0.27364932,0.051111758,Not,Not
ChrX,10270000,10370000,0.299463462,0.050119779,Not,Not
ChrX,10280000,10380000,0.340055577,0.048241676,Not,Not
ChrX,10290000,10390000,0.318282965,0.049320097,Not,Not
ChrX,10300000,10400000,0.305721144,0.047784825,Not,Not
ChrX,10310000,10410000,0.292100693,0.052231487,Not,Not
ChrX,10320000,10420000,0.319079217,0.050303488,Not,Not
ChrX,10330000,10430000,0.306348694,0.059671865,Not,Not
ChrX,10340000,10440000,0.303852547,0.071982701,Not,Not
ChrX,10350000,10450000,0.30221746,0.090828573,Not,Not
ChrX,10360000,10460000,0.316529766,0.113956597,Not,Not
ChrX,10370000,10470000,0.295100515,0.127525212,Not,Not
ChrX,10380000,10480000,0.25267283,0.137439805,Not,Not
ChrX,10390000,10490000,0.284646806,0.152412194,Not,Not
ChrX,10400000,10500000,0.2988854,0.169756693,Not,Not
ChrX,10410000,10510000,0.296099221,0.168636036,Not,Not
ChrX,10420000,10520000,0.279167903,0.16994868,Not,Not
ChrX,10430000,10530000,0.289090701,0.161907207,Not,Not
ChrX,10440000,10540000,0.291217666,0.160565278,Not,Not
ChrX,10450000,10550000,0.342692493,0.170356698,Not,Not
ChrX,10460000,10560000,0.358900755,0.171011787,Not,Not
ChrX,10470000,10570000,0.366480442,0.194045932,Not,Not
ChrX,10480000,10580000,0.370937752,0.203120927,Not,Not
ChrX,10490000,10590000,0.368618359,0.221608634,Not,Outlier
ChrX,10500000,10600000,0.366425399,0.213928556,Not,Outlier
ChrX,10510000,10610000,0.371496906,0.228906997,Not,Outlier
ChrX,10520000,10620000,0.337835527,0.248737959,Not,Outlier
ChrX,10530000,10630000,0.324324935,0.273662695,Not,Outlier
ChrX,10540000,10640000,0.307597046,0.289234251,Not,Outlier
ChrX,10550000,10650000,0.245053754,0.275176812,Not,Outlier
ChrX,10560000,10660000,0.237294124,0.270691951,Not,Outlier
ChrX,10570000,10670000,0.250168353,0.260156724,Not,Outlier
ChrX,10580000,10680000,0.245899137,0.253985113,Not,Outlier
ChrX,10590000,10690000,0.282478235,0.22906837,Not,Outlier
ChrX,10600000,10700000,0.257824027,0.22938641,Not,Outlier
ChrX,10610000,10710000,0.238467508,0.220100704,Not,Outlier
ChrX,10620000,10720000,0.238387429,0.207334439,Not,Outlier
ChrX,10630000,10730000,0.239617422,0.20050555,Not,Not
ChrX,10640000,10740000,0.259620282,0.185904462,Not,Not
ChrX,10650000,10750000,0.274951223,0.197582731,Not,Not
ChrX,10660000,10760000,0.266646091,0.191140218,Not,Not
ChrX,10670000,10770000,0.243869208,0.190206128,Not,Not
ChrX,10680000,10780000,0.224364382,0.177900197,Not,Not
ChrX,10690000,10790000,0.187580646,0.186535682,Not,Not
ChrX,10700000,10800000,0.188062399,0.207439268,Not,Outlier
ChrX,10710000,10810000,0.196661714,0.246294135,Not,Outlier
ChrX,10720000,10820000,0.194166853,0.264236203,Not,Outlier
ChrX,10730000,10830000,0.197376597,0.274008783,Not,Outlier
ChrX,10740000,10840000,0.195053003,0.284376703,Not,Outlier
ChrX,10750000,10850000,0.200589432,0.267749887,Not,Outlier
ChrX,10760000,10860000,0.199086086,0.273173517,Not,Outlier
ChrX,10770000,10870000,0.232479083,0.274979739,Not,Outlier
ChrX,10780000,10880000,0.268127971,0.289437661,Not,Outlier
ChrX,10790000,10890000,0.277647009,0.275223318,Not,Outlier
ChrX,10800000,10900000,0.301564064,0.240385296,Not,Outlier
ChrX,10810000,10910000,0.313050391,0.20539699,Not,Not
ChrX,10820000,10920000,0.336032403,0.222467054,Not,Outlier
ChrX,10830000,10930000,0.328302455,0.234159755,Not,Outlier
ChrX,10840000,10940000,0.312517719,0.228995498,Not,Outlier
ChrX,10850000,10950000,0.305466491,0.228666826,Not,Outlier
ChrX,10860000,10960000,0.352835098,0.236655353,Not,Outlier
ChrX,10870000,10970000,0.334163268,0.249059751,Not,Outlier
ChrX,10880000,10980000,0.313560679,0.263497769,Not,Outlier
ChrX,10890000,10990000,0.322243261,0.284756387,Not,Outlier
ChrX,10900000,11000000,0.35959284,0.301057575,Not,Outlier
ChrX,10910000,11010000,0.408310144,0.274087139,Not,Outlier
ChrX,10920000,11020000,0.399495409,0.226711458,Not,Outlier
ChrX,10930000,11030000,0.386621929,0.172800177,Not,Not
ChrX,10940000,11040000,0.374825217,0.180324626,Not,Not
ChrX,10950000,11050000,0.381111614,0.190385383,Not,Not
ChrX,10960000,11060000,0.357293125,0.196492636,Not,Not
ChrX,10970000,11070000,0.351773951,0.19626027,Not,Not
ChrX,10980000,11080000,0.375055327,0.219243232,Not,Outlier
ChrX,10990000,11090000,0.380133037,0.226231304,Not,Outlier
ChrX,11000000,11100000,0.331377357,0.220114198,Not,Outlier
ChrX,11010000,11110000,0.259556736,0.235885751,Not,Outlier
ChrX,11020000,11120000,0.274325066,0.257831748,Not,Outlier
ChrX,11030000,11130000,0.297941871,0.304459726,Not,Outlier
ChrX,11040000,11140000,0.302380304,0.308319124,Not,Outlier
ChrX,11050000,11150000,0.282798666,0.301343152,Not,Outlier
ChrX,11060000,11160000,0.27109398,0.290817222,Not,Outlier
ChrX,11070000,11170000,0.268219926,0.286918137,Not,Outlier
ChrX,11080000,11180000,0.204883186,0.241079504,Not,Outlier
ChrX,11090000,11190000,0.177380106,0.230137928,Not,Outlier
ChrX,11100000,11200000,0.19565318,0.231100227,Not,Outlier
ChrX,11110000,11210000,0.195883793,0.225465107,Not,Outlier
ChrX,11120000,11220000,0.195492355,0.212707718,Not,Outlier
ChrX,11130000,11230000,0.187771027,0.187821296,Not,Not
ChrX,11140000,11240000,0.177461368,0.171837675,Not,Not
ChrX,11150000,11250000,0.18058317,0.152936483,Not,Not
ChrX,11160000,11260000,0.236986202,0.134948891,Not,Not
ChrX,11170000,11270000,0.277165273,0.125001758,Not,Not
