Ka,Ks,Ka/Ks,HAP1,HAP2,Start,Stop,Chromosome_real,Chromosome,Start_real,Stop_real,Compartment
0.00806726,0.0034643,2.32868,HuLuLuH1.Yg34252.t1,HuLuLuH2.Xg35110.t1,18925380,18926255,ChrX,lupulus_ChrX,249313166,249314041,PAR
0.00707927,0.0717709,0.0986369,HuLuLuH1.Yg34248.t1,HuLuLuH2.Xg35115.t1,18789977,18790586,ChrX,lupulus_ChrX,249448835,249449444,PAR
0.0134392,0.0179614,0.748229,HuLuLuH1.Yg34247.t1,HuLuLuH2.Xg35116.t1,18742272,18744917,ChrX,lupulus_ChrX,249494504,249497149,PAR
NA,NA,NA,HuLuLuH1.Yg34244.t1,HuLuLuH2.Xg35121.t1,18581063,18582001,ChrX,lupulus_ChrX,249657420,249658358,PAR
0.00829474,0.0150463,0.551281,HuLuLuH1.Yg34240.t1,HuLuLuH2.Xg35123.t1,18450711,18455481,ChrX,lupulus_ChrX,249783940,249788710,PAR
0.00055654,1.11E-05,50,HuLuLuH1.Yg34237.t2,HuLuLuH2.Xg35127.t2,18292258,18294417,ChrX,lupulus_ChrX,249945004,249947163,PAR
NA,NA,NA,HuLuLuH1.Yg34236.t1,HuLuLuH2.Xg35128.t1,18288475,18289635,ChrX,lupulus_ChrX,249949786,249950946,PAR
0.00563148,0.000113112,49.7866,HuLuLuH1.Yg34235.t2,HuLuLuH2.Xg35129.t2,18287124,18287849,ChrX,lupulus_ChrX,249951572,249952297,PAR
1.25E-06,0.00125381,0.001,HuLuLuH1.Yg34234.t1,HuLuLuH2.Xg35131.t1,18127783,18135083,ChrX,lupulus_ChrX,250104338,250111638,PAR
NA,NA,NA,HuLuLuH1.Yg34233.t1,HuLuLuH2.Xg35132.t1,17976817,17978097,ChrX,lupulus_ChrX,250261324,250262604,PAR
NA,NA,NA,HuLuLuH1.Yg34230.t1,HuLuLuH2.Xg35134.t1,17803325,17805811,ChrX,lupulus_ChrX,250433610,250436096,PAR
0.00633465,0.0147602,0.429172,HuLuLuH1.Yg34221.t1,HuLuLuH2.Xg35145.t1,17338128,17340455,ChrX,lupulus_ChrX,250898966,250901293,PAR
0.00714487,0.0211467,0.337872,HuLuLuH1.Yg34220.t1,HuLuLuH2.Xg35146.t1,17312890,17315268,ChrX,lupulus_ChrX,250924153,250926531,PAR
0.00474578,0.00100757,4.71012,HuLuLuH1.Yg34218.t1,HuLuLuH2.Xg35148.t1,17183318,17187415,ChrX,lupulus_ChrX,251052006,251056103,PAR
2.54E-06,0.00253989,0.001,HuLuLuH1.Yg34215.t1,HuLuLuH2.Xg35151.t1,16840156,16852144,ChrX,lupulus_ChrX,251387277,251399265,PAR
0.00277586,0.0216594,0.12816,HuLuLuH1.Yg34209.t1,HuLuLuH2.Xg35159.t1,16430379,16432526,ChrX,lupulus_ChrX,251806895,251809042,PAR
0.00336387,0.0234555,0.143415,HuLuLuH1.Yg34208.t2,HuLuLuH2.Xg35161.t2,16281165,16282304,ChrX,lupulus_ChrX,251957117,251958256,PAR
0.00420605,0.0284144,0.148025,HuLuLuH1.Yg34207.t1,HuLuLuH2.Xg35163.t2,16222948,16223503,ChrX,lupulus_ChrX,252015918,252016473,PAR
NA,NA,NA,HuLuLuH1.Yg34206.t1,HuLuLuH2.Xg35164.t1,16163191,16167187,ChrX,lupulus_ChrX,252072234,252076230,PAR
0.0464634,0.115,0.404031,HuLuLuH1.Yg33863.t1,HuLuLuH2.Xg35167.t1,15898188,15900420,ChrX,lupulus_ChrX,252339001,252341233,PAR
0.0074913,0.000149826,50,HuLuLuH1.Yg34202.t1,HuLuLuH2.Xg35168.t1,15869564,15870959,ChrX,lupulus_ChrX,252368462,252369857,PAR
0.0110676,0.046236,0.239371,HuLuLuH1.Yg34200.t1,HuLuLuH2.Xg35169.t1,15653254,15653931,ChrX,lupulus_ChrX,252585490,252586167,PAR
0.0214755,0.0832805,0.257869,HuLuLuH1.Yg34199.t1,HuLuLuH2.Xg35171.t1,15596469,15597596,ChrX,lupulus_ChrX,252641825,252642952,PAR
2.23E-06,0.00222794,0.001,HuLuLuH1.Yg34195.t1,HuLuLuH2.Xg35174.t1,15532687,15539559,ChrX,lupulus_ChrX,252699862,252706734,PAR
0.00411649,0.0263775,0.15606,HuLuLuH1.Yg34194.t1,HuLuLuH2.Xg35177.t1,15408546,15409787,ChrX,lupulus_ChrX,252829634,252830875,PAR
0.000702211,0.00250945,0.279827,HuLuLuH1.Yg34193.t1,HuLuLuH2.Xg35178.t1,15400268,15406522,ChrX,lupulus_ChrX,252832899,252839153,PAR
NA,NA,NA,HuLuLuH1.Yg34192.t1,HuLuLuH2.Xg35179.t1,15339710,15344211,ChrX,lupulus_ChrX,252895210,252899711,PAR
NA,NA,NA,HuLuLuH1.Yg34191.t1,HuLuLuH2.Xg35180.t1,15337401,15338972,ChrX,lupulus_ChrX,252900449,252902020,PAR
NA,NA,NA,HuLuLuH1.Yg34190.t1,HuLuLuH2.Xg35181.t1,15237585,15238928,ChrX,lupulus_ChrX,253000493,253001836,PAR
NA,NA,NA,HuLuLuH1.Yg34189.t2,HuLuLuH2.Xg35182.t2,15210118,15213196,ChrX,lupulus_ChrX,253026225,253029303,PAR
0.00537785,0.0266284,0.201959,HuLuLuH1.Yg34187.t1,HuLuLuH2.Xg35185.t1,14738772,14741585,ChrX,lupulus_ChrX,253497836,253500649,PAR
NA,NA,NA,HuLuLuH1.Yg34184.t1,HuLuLuH2.Xg35189.t1,14326088,14331299,ChrX,lupulus_ChrX,253908122,253913333,PAR
1.87E-05,0.0187443,0.001,HuLuLuH1.Yg34183.t1,HuLuLuH2.Xg35192.t1,14052578,14055461,ChrX,lupulus_ChrX,254183960,254186843,PAR
NA,NA,NA,HuLuLuH1.Yg34178.t1,HuLuLuH2.Xg35199.t1,13794473,13801569,ChrX,lupulus_ChrX,254437852,254444948,PAR
NA,NA,NA,HuLuLuH1.Yg34177.t1,HuLuLuH2.Xg35200.t1,13792245,13793249,ChrX,lupulus_ChrX,254446172,254447176,PAR
NA,NA,NA,HuLuLuH1.Yg34175.t1,HuLuLuH2.Xg35201.t1,13786483,13788467,ChrX,lupulus_ChrX,254450954,254452938,PAR
0.00128222,0.020286,0.063207,HuLuLuH1.Yg34173.t1,HuLuLuH2.Xg35203.t1,13595053,13596228,ChrX,lupulus_ChrX,254643193,254644368,PAR
0.00289029,0.0317255,0.0911029,HuLuLuH1.Yg34172.t1,HuLuLuH2.Xg35204.t1,13587348,13587767,ChrX,lupulus_ChrX,254651654,254652073,PAR
0.0130134,0.032024,0.406366,HuLuLuH1.Yg34171.t1,HuLuLuH2.Xg35205.t1,13561470,13563764,ChrX,lupulus_ChrX,254675657,254677951,PAR
0.00228244,0.0378329,0.0603295,HuLuLuH1.Yg34169.t1,HuLuLuH2.Xg35206.t1,13496806,13498089,ChrX,lupulus_ChrX,254741332,254742615,PAR
0.00785392,0.00377382,2.08116,HuLuLuH1.Yg34167.t1,HuLuLuH2.Xg35207.t1,13437836,13440380,ChrX,lupulus_ChrX,254799041,254801585,PAR
NA,NA,NA,HuLuLuH1.Yg34166.t1,HuLuLuH2.Xg35208.t1,13430254,13431780,ChrX,lupulus_ChrX,254807641,254809167,PAR
0.0108088,0.0246852,0.437865,HuLuLuH1.Yg34164.t1,HuLuLuH2.Xg35209.t1,13355832,13357373,ChrX,lupulus_ChrX,254882048,254883589,PAR
0.0118846,0.0203628,0.583646,HuLuLuH1.Yg34163.t1,HuLuLuH2.Xg35210.t1,13246916,13248585,ChrX,lupulus_ChrX,254990836,254992505,PAR
0.00133746,0.00276271,0.484112,HuLuLuH1.Yg34161.t1,HuLuLuH2.Xg35211.t1,13225127,13232210,ChrX,lupulus_ChrX,255007211,255014294,PAR
NA,NA,NA,HuLuLuH1.Yg34160.t1,HuLuLuH2.Xg35212.t1,13223143,13224439,ChrX,lupulus_ChrX,255014982,255016278,PAR
NA,NA,NA,HuLuLuH1.Yg34158.t1,HuLuLuH2.Xg35214.t1,13150369,13152513,ChrX,lupulus_ChrX,255086908,255089052,PAR
0.00236816,0.0189277,0.125116,HuLuLuH1.Yg34156.t1,HuLuLuH2.Xg35215.t1,13101061,13104170,ChrX,lupulus_ChrX,255135251,255138360,PAR
0.0105066,0.0294493,0.356768,HuLuLuH1.Yg34155.t1,HuLuLuH2.Xg35216.t1,13092302,13095355,ChrX,lupulus_ChrX,255144066,255147119,PAR
0.0112299,0.0251152,0.447134,HuLuLuH1.Yg34154.t2,HuLuLuH2.Xg35219.t2,13072429,13075259,ChrX,lupulus_ChrX,255164162,255166992,PAR
1.02E-05,0.0101953,0.001,HuLuLuH1.Yg34145.t1,HuLuLuH2.Xg35230.t1,12734303,12740456,ChrX,lupulus_ChrX,255498965,255505118,PAR
NA,NA,NA,HuLuLuH1.Yg34144.t1,HuLuLuH2.Xg35231.t1,12724503,12733120,ChrX,lupulus_ChrX,255506301,255514918,PAR
3.71E-05,0.0371201,0.001,HuLuLuH1.Yg34141.t1,HuLuLuH2.Xg35233.t1,12573702,12573995,ChrX,lupulus_ChrX,255665426,255665719,PAR
4.11E-06,0.0041069,0.001,HuLuLuH1.Yg34137.t1,HuLuLuH2.Xg35235.t1,12522223,12526809,ChrX,lupulus_ChrX,255712612,255717198,PAR
2.06E-05,0.0206042,0.001,HuLuLuH1.Yg34136.t1,HuLuLuH2.Xg35237.t1,12509027,12512294,ChrX,lupulus_ChrX,255727127,255730394,PAR
NA,NA,NA,HuLuLuH1.Yg34135.t1,HuLuLuH2.Xg35238.t1,12498911,12504131,ChrX,lupulus_ChrX,255735290,255740510,PAR
NA,NA,NA,HuLuLuH1.Yg34134.t1,HuLuLuH2.Xg35240.t1,12363768,12365615,ChrX,lupulus_ChrX,255873806,255875653,PAR
0.00419179,0.0662255,0.0632957,HuLuLuH1.Yg34129.t1,HuLuLuH2.Xg35241.t1,12257888,12259497,ChrX,lupulus_ChrX,255979924,255981533,PAR
0.0182018,0.042699,0.426282,HuLuLuH1.Yg34128.t1,HuLuLuH2.Xg35243.t1,12236514,12246336,ChrX,lupulus_ChrX,255993085,256002907,PAR
0.0153082,0.00948194,1.61446,HuLuLuH1.Yg34122.t1,HuLuLuH2.Xg35248.t1,12102582,12103097,ChrX,lupulus_ChrX,256136324,256136839,PAR
0.0170623,0.0440211,0.387594,HuLuLuH1.Yg34112.t1,HuLuLuH2.Xg35251.t1,11902299,11902874,ChrX,lupulus_ChrX,256336547,256337122,PAR
0.00644836,0.0587586,0.109743,HuLuLuH1.Yg34110.t1,HuLuLuH2.Xg35253.t1,11829898,11830461,ChrX,lupulus_ChrX,256408960,256409523,PAR
0.00771889,0.0162579,0.474779,HuLuLuH1.Yg34109.t1,HuLuLuH2.Xg35256.t1,11744971,11745495,ChrX,lupulus_ChrX,256493926,256494450,PAR
NA,NA,NA,HuLuLuH1.Yg34108.t1,HuLuLuH2.Xg35257.t1,11727040,11733532,ChrX,lupulus_ChrX,256505889,256512381,PAR
0.000918178,0.0124051,0.0740161,HuLuLuH1.Yg34106.t1,HuLuLuH2.Xg35261.t2,11658699,11666200,ChrX,lupulus_ChrX,256573221,256580722,PAR
0.00580635,0.0218874,0.265283,HuLuLuH1.Yg34104.t1,HuLuLuH2.Xg35263.t1,11610706,11614060,ChrX,lupulus_ChrX,256625361,256628715,PAR
3.23E-06,0.00322981,0.001,HuLuLuH1.Yg34103.t1,HuLuLuH2.Xg35264.t1,11605862,11607893,ChrX,lupulus_ChrX,256631528,256633559,PAR
0.0238426,0.0482136,0.494519,HuLuLuH1.Yg34099.t1,HuLuLuH2.Xg35265.t1,11518731,11519061,ChrX,lupulus_ChrX,256720360,256720690,PAR
NA,NA,NA,HuLuLuH1.Yg34091.t1,HuLuLuH2.Xg35273.t1,11074321,11074590,ChrX,lupulus_ChrX,257164831,257165100,PAR
0.0069139,0.00463477,1.49175,HuLuLuH1.Yg34354.t1,HuLuLuH2.Xg35274.t1,11019116,11020219,ChrX,lupulus_ChrX,257219202,257220305,PAR
0.00239398,0.01161,0.206199,HuLuLuH1.Yg34356.t1,HuLuLuH2.Xg35276.t1,11012274,11013220,ChrX,lupulus_ChrX,257226201,257227147,PAR
0.00236591,0.021003,0.112647,HuLuLuH1.Yg34357.t1,HuLuLuH2.Xg35277.t1,11007484,11010799,ChrX,lupulus_ChrX,257228622,257231937,PAR
0.014468,0.0253242,0.57131,HuLuLuH1.Yg34360.t1,HuLuLuH2.Xg35283.t1,10743679,10744665,ChrX,lupulus_ChrX,257494756,257495742,PAR
2.91E-05,0.0290705,0.001,HuLuLuH1.Yg34361.t1,HuLuLuH2.Xg35287.t1,10619280,10622023,ChrX,lupulus_ChrX,257617398,257620141,PAR
0.00275832,0.0188363,0.146436,HuLuLuH1.Yg34362.t1,HuLuLuH2.Xg35288.t1,10602986,10611817,ChrX,lupulus_ChrX,257627604,257636435,PAR
0.0259517,0.023849,1.08817,HuLuLuH1.Yg34363.t1,HuLuLuH2.Xg35289.t1,10511689,10512757,ChrX,lupulus_ChrX,257726664,257727732,PAR
0.00380341,0.0275549,0.13803,HuLuLuH1.Yg34365.t2,HuLuLuH2.Xg35293.t2,10429412,10435919,ChrX,lupulus_ChrX,257803502,257810009,PAR
0.0135422,0.0481198,0.281427,HuLuLuH1.Yg34368.t1,HuLuLuH2.Xg35296.t1,10259739,10263807,ChrX,lupulus_ChrX,257975614,257979682,PAR
0.029168,0.0108921,2.67791,HuLuLuH1.Yg34369.t1,HuLuLuH2.Xg35297.t1,10166518,10208918,ChrX,lupulus_ChrX,258030503,258072903,PAR
0.00661352,0.0327367,0.202022,HuLuLuH1.Yg34370.t1,HuLuLuH2.Xg35299.t1,10081963,10086558,ChrX,lupulus_ChrX,258152863,258157458,PAR
0.00499148,0.0382624,0.130454,HuLuLuH1.Yg34371.t1,HuLuLuH2.Xg35301.t1,10014771,10015919,ChrX,lupulus_ChrX,258223502,258224650,PAR
0.040361,0.000807219,50,HuLuLuH1.Yg34372.t1,HuLuLuH2.Xg35302.t1,10012412,10012681,ChrX,lupulus_ChrX,258226740,258227009,PAR
0.00448278,0.00602223,0.744372,HuLuLuH1.Yg34375.t2,HuLuLuH2.Xg35306.t2,9878834,9881711,ChrX,lupulus_ChrX,258357710,258360587,PAR
0.00876137,0.0244086,0.358945,HuLuLuH1.Yg34376.t1,HuLuLuH2.Xg35309.t1,9862395,9865241,ChrX,lupulus_ChrX,258374180,258377026,PAR
0.00298994,0.0299792,0.099734,HuLuLuH1.Yg34377.t2,HuLuLuH2.Xg35310.t1,9784685,9786757,ChrX,lupulus_ChrX,258452664,258454736,PAR
0.00430335,0.0424157,0.101456,HuLuLuH1.Yg34378.t2,HuLuLuH2.Xg35311.t2,9774381,9782848,ChrX,lupulus_ChrX,258456573,258465040,PAR
0.00670606,0.0378581,0.177137,HuLuLuH1.Yg34380.t1,HuLuLuH2.Xg35312.t1,9644684,9649685,ChrX,lupulus_ChrX,258589736,258594737,PAR
0.0138268,0.0307776,0.449248,HuLuLuH1.Yg34381.t1,HuLuLuH2.Xg35313.t1,9629608,9631263,ChrX,lupulus_ChrX,258608158,258609813,PAR
0.00236149,0.0171611,0.137607,HuLuLuH1.Yg34383.t1,HuLuLuH2.Xg35316.t1,9419582,9422919,ChrX,lupulus_ChrX,258816502,258819839,PAR
1.32E-05,0.013185,0.001,HuLuLuH1.Yg34388.t1,HuLuLuH2.Xg35320.t1,9158752,9159288,ChrX,lupulus_ChrX,259080133,259080669,PAR
0.00552062,0.0275435,0.200433,HuLuLuH1.Yg34389.t1,HuLuLuH2.Xg35321.t1,9132251,9137487,ChrX,lupulus_ChrX,259101934,259107170,PAR
0.00504345,0.0629712,0.0800914,HuLuLuH1.Yg34390.t1,HuLuLuH2.Xg35322.t1,9131508,9131879,ChrX,lupulus_ChrX,259107542,259107913,PAR
0.0106536,0.0575731,0.185044,HuLuLuH1.Yg34391.t1,HuLuLuH2.Xg35327.t1,9060080,9061705,ChrX,lupulus_ChrX,259177716,259179341,PAR
0.00965809,0.0641911,0.150458,HuLuLuH1.Yg34392.t1,HuLuLuH2.Xg35328.t1,9054246,9055880,ChrX,lupulus_ChrX,259183541,259185175,PAR
0.0125489,0.0546693,0.229541,HuLuLuH1.Yg34393.t1,HuLuLuH2.Xg35329.t1,9031863,9033388,ChrX,lupulus_ChrX,259206033,259207558,PAR
0.00305587,0.0243206,0.12565,HuLuLuH1.Yg34394.t1,HuLuLuH2.Xg35330.t1,9027430,9030836,ChrX,lupulus_ChrX,259208585,259211991,PAR
4.13E-05,0.0413054,0.001,HuLuLuH1.Yg34395.t1,HuLuLuH2.Xg35331.t1,9008786,9009437,ChrX,lupulus_ChrX,259229984,259230635,PAR
0.00878905,0.0227426,0.386458,HuLuLuH1.Yg34396.t1,HuLuLuH2.Xg35332.t1,9006745,9008742,ChrX,lupulus_ChrX,259230679,259232676,PAR
0.00286969,0.00723558,0.396609,HuLuLuH1.Yg34401.t2,HuLuLuH2.Xg35337.t2,8948404,8952565,ChrX,lupulus_ChrX,259286856,259291017,PAR
3.07E-05,0.0307453,0.001,HuLuLuH1.Yg34403.t1,HuLuLuH2.Xg35338.t1,8924828,8929787,ChrX,lupulus_ChrX,259309634,259314593,PAR
0.00248479,0.0241185,0.103024,HuLuLuH1.Yg34406.t1,HuLuLuH2.Xg35340.t1,8908978,8910876,ChrX,lupulus_ChrX,259328545,259330443,PAR
0.00607412,0.0279716,0.217153,HuLuLuH1.Yg34408.t1,HuLuLuH2.Xg35343.t1,8767195,8774319,ChrX,lupulus_ChrX,259465102,259472226,PAR
0.00177147,0.0258692,0.0684781,HuLuLuH1.Yg34409.t1,HuLuLuH2.Xg35344.t1,8711830,8716052,ChrX,lupulus_ChrX,259523369,259527591,PAR
0.00800338,0.0804806,0.0994449,HuLuLuH1.Yg34410.t1,HuLuLuH2.Xg35345.t1,8706940,8709950,ChrX,lupulus_ChrX,259529471,259532481,PAR
0.00393437,0.013797,0.285162,HuLuLuH1.Yg34413.t1,HuLuLuH2.Xg35349.t1,8616519,8618264,ChrX,lupulus_ChrX,259621157,259622902,PAR
0.00193791,0.049502,0.0391481,HuLuLuH1.Yg34414.t1,HuLuLuH2.Xg35350.t1,8610349,8613323,ChrX,lupulus_ChrX,259626098,259629072,PAR
0.0121942,0.0240958,0.506069,HuLuLuH1.Yg34415.t1,HuLuLuH2.Xg35351.t1,8579149,8582794,ChrX,lupulus_ChrX,259656627,259660272,PAR
0.0097286,0.0137773,0.706133,HuLuLuH1.Yg34416.t4,HuLuLuH2.Xg35352.t3,8520554,8525361,ChrX,lupulus_ChrX,259714060,259718867,PAR
0.0057348,0.0190659,0.300788,HuLuLuH1.Yg34417.t1,HuLuLuH2.Xg35353.t1,8500817,8515474,ChrX,lupulus_ChrX,259723947,259738604,PAR
0.0135799,0.0270529,0.501973,HuLuLuH1.Yg34418.t1,HuLuLuH2.Xg35354.t1,8495738,8499186,ChrX,lupulus_ChrX,259740235,259743683,PAR
0.00932059,0.0372462,0.250243,HuLuLuH1.Yg34419.t1,HuLuLuH2.Xg35355.t1,8494630,8495259,ChrX,lupulus_ChrX,259744162,259744791,PAR
0.00855273,0.0335495,0.254929,HuLuLuH1.Yg34420.t2,HuLuLuH2.Xg35356.t1,8485871,8492988,ChrX,lupulus_ChrX,259746433,259753550,PAR
0.0043097,8.71E-05,49.4608,HuLuLuH1.Yg34421.t1,HuLuLuH2.Xg35358.t1,8433805,8435744,ChrX,lupulus_ChrX,259803677,259805616,PAR
0.00885391,0.0289525,0.305808,HuLuLuH1.Yg34422.t1,HuLuLuH2.Xg35359.t1,8430905,8432230,ChrX,lupulus_ChrX,259807191,259808516,PAR
0.000671023,0.0266129,0.0252142,HuLuLuH1.Yg34425.t1,HuLuLuH2.Xg35363.t1,8294285,8305442,ChrX,lupulus_ChrX,259933979,259945136,PAR
0.0182916,0.040793,0.448402,HuLuLuH1.Yg34426.t1,HuLuLuH2.Xg35364.t1,8273786,8274316,ChrX,lupulus_ChrX,259965105,259965635,PAR
0.00411332,0.0165127,0.249101,HuLuLuH1.Yg34433.t1,HuLuLuH2.Xg35373.t1,7250996,7255102,ChrX,lupulus_ChrX,260984319,260988425,PAR
0.00717527,0.0339855,0.211127,HuLuLuH1.Yg34439.t1,HuLuLuH2.Xg35377.t1,7098447,7099169,ChrX,lupulus_ChrX,261140252,261140974,PAR
0.00433117,0.0279196,0.15513,HuLuLuH1.Yg34440.t1,HuLuLuH2.Xg35378.t1,7058132,7061531,ChrX,lupulus_ChrX,261177890,261181289,PAR
0.00637721,0.00911893,0.699338,HuLuLuH1.Yg34441.t1,HuLuLuH2.Xg35380.t1,7021121,7022149,ChrX,lupulus_ChrX,261217272,261218300,PAR
0.00198812,0.0145311,0.136819,HuLuLuH1.Yg34442.t1,HuLuLuH2.Xg35381.t1,7015474,7016991,ChrX,lupulus_ChrX,261222430,261223947,PAR
0.00384917,0.0221624,0.17368,HuLuLuH1.Yg34443.t2,HuLuLuH2.Xg35382.t2,7006923,7010909,ChrX,lupulus_ChrX,261228512,261232498,PAR
0.00920781,0.0284598,0.323538,HuLuLuH1.Yg34444.t1,HuLuLuH2.Xg35383.t1,7003988,7005841,ChrX,lupulus_ChrX,261233580,261235433,PAR
0.00424459,8.51E-05,49.8578,HuLuLuH1.Yg34445.t1,HuLuLuH2.Xg35384.t1,7001960,7002262,ChrX,lupulus_ChrX,261237159,261237461,PAR
0.00825015,0.0421005,0.195963,HuLuLuH1.Yg34449.t1,HuLuLuH2.Xg35387.t1,6902058,6907374,ChrX,lupulus_ChrX,261332047,261337363,PAR
0.0107292,0.0220694,0.486155,HuLuLuH1.Yg34450.t1,HuLuLuH2.Xg35388.t1,6857743,6864084,ChrX,lupulus_ChrX,261375337,261381678,PAR
0.0020158,0.026775,0.0752865,HuLuLuH1.Yg34452.t1,HuLuLuH2.Xg35389.t1,6801482,6808091,ChrX,lupulus_ChrX,261431330,261437939,PAR
0.00323714,0.0302773,0.106916,HuLuLuH1.Yg34453.t1,HuLuLuH2.Xg35392.t1,6736091,6741790,ChrX,lupulus_ChrX,261497631,261503330,PAR
0.0059487,0.0202068,0.294391,HuLuLuH1.Yg34456.t1,HuLuLuH2.Xg35397.t1,6622636,6627740,ChrX,lupulus_ChrX,261611681,261616785,PAR
0.000936862,0.0202005,0.0463782,HuLuLuH1.Yg34457.t2,HuLuLuH2.Xg35398.t2,6571554,6576829,ChrX,lupulus_ChrX,261662592,261667867,PAR
0.00267173,0.0222212,0.120233,HuLuLuH1.Yg34458.t1,HuLuLuH2.Xg35399.t1,6550974,6552860,ChrX,lupulus_ChrX,261686561,261688447,PAR
0.00162608,0.036449,0.0446125,HuLuLuH1.Yg34460.t1,HuLuLuH2.Xg35400.t1,6529525,6532986,ChrX,lupulus_ChrX,261706435,261709896,PAR
0.00429046,0.0240359,0.178502,HuLuLuH1.Yg34461.t1,HuLuLuH2.Xg35401.t1,6525177,6528484,ChrX,lupulus_ChrX,261710937,261714244,PAR
0.01334,0.0365919,0.364562,HuLuLuH1.Yg34463.t2,HuLuLuH2.Xg35407.t1,6187719,6188543,ChrX,lupulus_ChrX,262050878,262051702,PAR
0.00983243,0.0383713,0.256245,HuLuLuH1.Yg34474.t1,HuLuLuH2.Xg35417.t1,5972541,5976206,ChrX,lupulus_ChrX,262263215,262266880,PAR
0.0317016,0.0442722,0.716061,HuLuLuH1.Yg34476.t1,HuLuLuH2.Xg35420.t1,5924808,5925734,ChrX,lupulus_ChrX,262313687,262314613,PAR
0.00260064,0.0537372,0.0483955,HuLuLuH1.Yg34479.t1,HuLuLuH2.Xg35425.t1,5775695,5777221,ChrX,lupulus_ChrX,262462200,262463726,PAR
0.0241528,0.0631653,0.382375,HuLuLuH1.Yg34480.t1,HuLuLuH2.Xg35426.t1,5772127,5775180,ChrX,lupulus_ChrX,262464241,262467294,PAR
0.00548728,0.0139104,0.394472,HuLuLuH1.Yg34483.t1,HuLuLuH2.Xg35429.t1,5668799,5672113,ChrX,lupulus_ChrX,262567308,262570622,PAR
0.00889828,0.020656,0.430785,HuLuLuH1.Yg34484.t1,HuLuLuH2.Xg35430.t1,5665894,5668512,ChrX,lupulus_ChrX,262570909,262573527,PAR
0.00349882,0.0146353,0.239067,HuLuLuH1.Yg34485.t1,HuLuLuH2.Xg35432.t1,5651824,5657556,ChrX,lupulus_ChrX,262581865,262587597,PAR
0.00462119,0.0257369,0.179555,HuLuLuH1.Yg34486.t1,HuLuLuH2.Xg35433.t1,5649248,5651005,ChrX,lupulus_ChrX,262588416,262590173,PAR
0.00734696,0.0443209,0.165768,HuLuLuH1.Yg34488.t1,HuLuLuH2.Xg35435.t1,5554137,5556449,ChrX,lupulus_ChrX,262682972,262685284,PAR
0.0120203,0.0107439,1.11881,HuLuLuH1.Yg34489.t1,HuLuLuH2.Xg35436.t1,5550855,5552105,ChrX,lupulus_ChrX,262687316,262688566,PAR
0.0114128,0.0381032,0.299525,HuLuLuH1.Yg34490.t1,HuLuLuH2.Xg35437.t1,5542138,5544519,ChrX,lupulus_ChrX,262694902,262697283,PAR
0.0045795,0.0354926,0.129027,HuLuLuH1.Yg34491.t1,HuLuLuH2.Xg35438.t1,5531232,5541676,ChrX,lupulus_ChrX,262697745,262708189,PAR
0.0134644,0.0440607,0.305587,HuLuLuH1.Yg34492.t1,HuLuLuH2.Xg35439.t1,5521757,5522440,ChrX,lupulus_ChrX,262716981,262717664,PAR
0.00924665,0.0613717,0.150666,HuLuLuH1.Yg34494.t1,HuLuLuH2.Xg35440.t1,5437454,5438703,ChrX,lupulus_ChrX,262800718,262801967,PAR
0.00244667,0.0263885,0.0927174,HuLuLuH1.Yg34497.t2,HuLuLuH2.Xg35442.t1,5338453,5347543,ChrX,lupulus_ChrX,262891878,262900968,PAR
0.00433381,0.0327169,0.132464,HuLuLuH1.Yg34498.t1,HuLuLuH2.Xg35443.t1,5335063,5337578,ChrX,lupulus_ChrX,262901843,262904358,PAR
0.00580782,0.0197599,0.29392,HuLuLuH1.Yg34499.t1,HuLuLuH2.Xg35447.t1,5249036,5258519,ChrX,lupulus_ChrX,262980902,262990385,PAR
0.014393,0.0346532,0.415345,HuLuLuH1.Yg34500.t1,HuLuLuH2.Xg35448.t1,5245755,5248233,ChrX,lupulus_ChrX,262991188,262993666,PAR
0.0104775,0.0515219,0.203359,HuLuLuH1.Yg34501.t1,HuLuLuH2.Xg35449.t1,5199114,5201566,ChrX,lupulus_ChrX,263037855,263040307,PAR
0.0121973,0.0305857,0.398791,HuLuLuH1.Yg34502.t1,HuLuLuH2.Xg35450.t2,5191037,5198095,ChrX,lupulus_ChrX,263041326,263048384,PAR
0.00721465,0.0373163,0.193338,HuLuLuH1.Yg34503.t1,HuLuLuH2.Xg35451.t1,5128940,5132175,ChrX,lupulus_ChrX,263107246,263110481,PAR
0.00864051,0.0286453,0.301638,HuLuLuH1.Yg34505.t1,HuLuLuH2.Xg35453.t2,5105152,5108993,ChrX,lupulus_ChrX,263130428,263134269,PAR
0.0104948,0.058334,0.179909,HuLuLuH1.Yg34507.t2,HuLuLuH2.Xg35456.t2,4965804,4968741,ChrX,lupulus_ChrX,263270680,263273617,PAR
0.0051108,0.0253204,0.201845,HuLuLuH1.Yg34508.t1,HuLuLuH2.Xg35457.t1,4937942,4941257,ChrX,lupulus_ChrX,263298164,263301479,PAR
0.00110362,0.0253082,0.0436071,HuLuLuH1.Yg34509.t1,HuLuLuH2.Xg35458.t1,4918468,4922309,ChrX,lupulus_ChrX,263317112,263320953,PAR
0.00152683,0.0368633,0.0414186,HuLuLuH1.Yg34510.t1,HuLuLuH2.Xg35459.t2,4914165,4917186,ChrX,lupulus_ChrX,263322235,263325256,PAR
