,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,Stop,Chromosome
OIIb.chr7.v1.g300030,0,NA,NA,NA,NA,NA,15050361,15050663,Chr07
OIIb.chr7.v1.g300040,1116.037761,0.632845289,0.523333436,1.209258276,0.226563635,0.470155762,15123192,15125255,Chr07
OIIb.chr7.v1.g300050,37.54996643,0.383081033,1.156482093,0.331246835,0.740458046,0.895528777,15185286,15186206,Chr07
OIIb.chr7.v1.g300060,15.88539741,0.069377877,1.211332324,0.057274025,0.954326912,0.999581502,15197042,15197422,Chr07
OIIb.chr7.v1.g300070,6.122135891,-0.572068437,3.108187697,-0.184052088,0.853972592,0.954159988,15201371,15201981,Chr07
OIIb.chr7.v1.g300110,0,NA,NA,NA,NA,NA,15242098,15242364,Chr07
OIIb.chr7.v1.g300120,1282.024537,0.398186035,0.25826487,1.541773897,0.123128547,0.318059463,15244067,15247060,Chr07
OIIb.chr7.v1.g300130,22.76646354,-1.350701076,1.467627649,-0.920329538,0.357400578,0.616978846,15257814,15259876,Chr07
OIIb.chr7.v1.g300140,0.032903943,0,8.775233444,0,1,NA,15260934,15261082,Chr07
OIIb.chr7.v1.g300150,0,NA,NA,NA,NA,NA,15261324,15261815,Chr07
OIIb.chr7.v1.g300160,0,NA,NA,NA,NA,NA,15262490,15267983,Chr07
OIIb.chr7.v1.g300170,0,NA,NA,NA,NA,NA,15285218,15285433,Chr07
OIIb.chr7.v1.g300180,0,NA,NA,NA,NA,NA,15288943,15289191,Chr07
OIIb.chr7.v1.g300190,6907.744128,-0.658089151,0.34021364,-1.934340876,0.053071231,0.180532904,15290454,15291064,Chr07
OIIb.chr7.v1.g300200,618.4767564,0.456699942,0.315640649,1.446898375,0.147925388,0.358042242,15291417,15294898,Chr07
OIIb.chr7.v1.g300220,0,NA,NA,NA,NA,NA,15310056,15312271,Chr07
OIIb.chr7.v1.g300230,187.4062799,-1.636082812,0.859142457,-1.904320756,0.056868423,0.189298171,15314156,15314979,Chr07
OIIb.chr7.v1.g300240,0.039105319,0,8.775233444,0,1,NA,15316559,15317975,Chr07
OIIb.chr7.v1.g300250,2245.178792,0.346959365,0.147387032,2.354069828,0.018569122,0.08599277,15319462,15321801,Chr07
OIIb.chr7.v1.g300260,2329.996229,0.182659668,0.21082912,0.86638728,0.386277817,0.64337424,15395784,15396926,Chr07
OIIb.chr7.v1.g300270,18275.34455,-0.12108372,0.378161573,-0.320190439,0.748823971,0.90044733,15399101,15399645,Chr07
OIIb.chr7.v1.g300280,1407.654421,0.272471398,0.173125354,1.57383879,0.115524724,0.304838444,15432107,15433243,Chr07
OIIb.chr7.v1.g300290,8.882708645,-1.929748431,1.410159076,-1.368461519,0.171167659,0.392500338,15434258,15435043,Chr07
OIIb.chr7.v1.g300300,1836.104081,0.460386333,0.112090472,4.107274459,4.00E-05,0.000823109,15441769,15442908,Chr07
OIIb.chr7.v1.g300330,0.13000076,0,8.775233444,0,1,NA,15468821,15470570,Chr07
OIIb.chr7.v1.g300340,3.243671569,0,8.775233444,0,1,1,15470625,15471095,Chr07
OIIb.chr7.v1.g300350,6.147284787,-6.031479674,6.020775367,-1.001777895,0.316450876,0.575102505,15472181,15476597,Chr07
OIIb.chr7.v1.g300360,1933.525526,0.522018416,0.302152825,1.727663528,0.084048566,0.246581426,15567228,15568547,Chr07
OIIb.chr7.v1.g300370,0.2097499,0,8.775233444,0,1,NA,15712829,15714022,Chr07
OIIb.chr7.v1.g300380,0.081787908,0,8.775233444,0,1,NA,15740281,15744390,Chr07
OIIb.chr7.v1.g300400,0.098289697,0,8.775233444,0,1,NA,15745147,15746790,Chr07
OIIb.chr7.v1.g300410,0,NA,NA,NA,NA,NA,15746962,15747300,Chr07
OIIb.chr7.v1.g300420,0,NA,NA,NA,NA,NA,15751320,15752134,Chr07
OIIb.chr7.v1.g300430,0.35251273,3.982787479,8.727290405,0.456360141,0.648131023,NA,15761839,15763125,Chr07
OIIb.chr7.v1.g300440,2928.790414,-1.277153316,0.456718761,-2.7963671,0.005168066,0.034227688,15773255,15775844,Chr07
OIIb.chr7.v1.g300450,268.6273409,-0.722548906,0.621568836,-1.162459996,0.245048665,0.493582298,15833295,15833708,Chr07
OIIb.chr7.v1.g300460,0.180741152,0,8.775233444,0,1,NA,15865090,15865908,Chr07
OIIb.chr7.v1.g300470,0,NA,NA,NA,NA,NA,15880754,15881222,Chr07
OIIb.chr7.v1.g300480,0.188167949,0.833634336,8.715972732,0.095644441,0.923802969,NA,15882285,15882960,Chr07
OIIb.chr7.v1.g300490,0.555970031,0,8.775233444,0,1,NA,15883300,15892129,Chr07
OIIb.chr7.v1.g300500,11.96726035,-0.864120119,1.724468884,-0.501093483,0.616305333,0.821870318,15902532,15904463,Chr07
OIIb.chr7.v1.g300510,64.11493727,0.48432576,0.777048614,0.62328888,0.533094704,0.763634897,15955985,15956209,Chr07
OIIb.chr7.v1.g300520,0.800322479,0,8.775233444,0,1,NA,15967304,15970958,Chr07
OIIb.chr7.v1.g300530,1.650322732,0.003873607,1.575170186,0.002459168,0.99803787,1,15987730,15990048,Chr07
OIIb.chr7.v1.g300540,44.09930781,-0.045862441,1.435553781,-0.03194756,0.974513871,1,15991939,15995930,Chr07
OIIb.chr7.v1.g300550,3.850839049,3.058890259,3.27300596,0.934581328,0.350004105,0.609954917,16004261,16004557,Chr07
OIIb.chr7.v1.g300560,50.78000805,-1.186413012,0.845730418,-1.402826464,0.160668594,0.377071834,16009421,16010401,Chr07
OIIb.chr7.v1.g300570,0.146542157,0,8.775233444,0,1,NA,16016288,16016998,Chr07
OIIb.chr7.v1.g300590,2570.606363,-0.30464655,0.267152554,-1.140346763,0.254141863,0.504726531,16037049,16038493,Chr07
OIIb.chr7.v1.g300600,1134.721224,-0.255736491,0.161061696,-1.587816951,0.112327737,0.299398697,16050497,16052764,Chr07
OIIb.chr7.v1.g300610,461.5694598,0.287997752,0.194183868,1.483118835,0.138042841,0.342573609,16087539,16092785,Chr07
OIIb.chr7.v1.g300620,0.013815492,0,8.775233444,0,1,NA,16152261,16154036,Chr07
OIIb.chr7.v1.g300640,0,NA,NA,NA,NA,NA,16192493,16195213,Chr07
OIIb.chr7.v1.g300650,443.2446897,-0.418771569,0.290444675,-1.441829048,0.149350606,0.360346553,16258891,16265408,Chr07
OIIb.chr7.v1.g300670,6281.968591,-0.225084026,0.16831051,-1.337314143,0.181120116,0.407141224,16291241,16295130,Chr07
OIIb.chr7.v1.g300680,2306.76509,0.128682974,0.205525471,0.626116919,0.531238256,0.762049627,16356203,16358752,Chr07
OIIb.chr7.v1.g300690,0,NA,NA,NA,NA,NA,16361668,16361886,Chr07
OIIb.chr7.v1.g300710,2455.958023,-0.803559133,0.22423506,-3.583557063,0.000338947,0.004370257,16452582,16464198,Chr07
OIIb.chr7.v1.g300720,7.140819294,1.003564502,1.05354344,0.952561104,0.340812493,0.599966439,16542098,16547904,Chr07
OIIb.chr7.v1.g300730,0.517332588,0.102518379,2.805853896,0.036537319,0.970853922,NA,16542434,16543158,Chr07
OIIb.chr7.v1.g300770,0,NA,NA,NA,NA,NA,16565375,16568154,Chr07
OIIb.chr7.v1.g300790,2540.445144,-0.166264003,0.510500458,-0.325688253,0.744660233,0.897387051,16578205,16579781,Chr07
OIIb.chr7.v1.g300800,3984.589175,-0.206153917,0.524457902,-0.393080008,0.694260389,0.869949427,16582492,16588077,Chr07
OIIb.chr7.v1.g300810,2.635630777,4.976655388,3.585333085,1.388059427,0.16511895,0.383423506,16592267,16594287,Chr07
OIIb.chr7.v1.g300820,0,NA,NA,NA,NA,NA,16601420,16601734,Chr07
OIIb.chr7.v1.g300860,3718.137221,0.042659005,0.271684273,0.157016838,0.875231578,0.964551378,16618158,16620638,Chr07
OIIb.chr7.v1.g300870,0,NA,NA,NA,NA,NA,16698382,16699020,Chr07
OIIb.chr7.v1.g300880,0,NA,NA,NA,NA,NA,16699053,16699589,Chr07
OIIb.chr7.v1.g300890,0,NA,NA,NA,NA,NA,16701681,16703239,Chr07
OIIb.chr7.v1.g300910,0,NA,NA,NA,NA,NA,16726014,16727790,Chr07
OIIb.chr7.v1.g300920,10021.71151,1.627096145,0.352360047,4.617708963,3.88E-06,0.000123174,16734928,16735378,Chr07
OIIb.chr7.v1.g300930,1254.712101,-0.079850511,0.391548935,-0.203934947,0.838404335,0.946709651,16736349,16739689,Chr07
OIIb.chr7.v1.g300940,2344.566857,-0.470090894,0.173964636,-2.702221011,0.006887796,0.042495224,16764810,16769066,Chr07
OIIb.chr7.v1.g300950,27.59904773,0.452926838,0.799989859,0.566165724,0.571281128,0.7903439,16798431,16798634,Chr07
OIIb.chr7.v1.g300960,8649.080166,-0.106956965,0.193187993,-0.553641888,0.579823953,0.796535751,16840482,16849316,Chr07
OIIb.chr7.v1.g301000,895.8243511,0.065523955,0.170011009,0.38541007,0.699933623,0.873323071,16875144,16876581,Chr07
OIIb.chr7.v1.g301010,1653.368348,-1.300802285,0.393232608,-3.307971561,0.000939744,0.009498299,16880385,16883159,Chr07
OIIb.chr7.v1.g301020,871.3541248,-0.404447561,0.273774663,-1.47730092,0.139594991,0.344972537,16884989,16888504,Chr07
OIIb.chr7.v1.g301030,1020.128166,0.023241791,0.170860557,0.136027833,0.891799278,0.972578532,16889665,16892594,Chr07
OIIb.chr7.v1.g301040,39.68416505,-0.115884596,0.638949977,-0.181367244,0.856079328,0.955036882,16895689,16899585,Chr07
OIIb.chr7.v1.g301050,7072.904708,0.537620979,0.199420592,2.695915063,0.007019556,0.043144091,16900353,16903096,Chr07
OIIb.chr7.v1.g301060,0.171737963,-0.558619554,8.463496807,-0.066003399,0.94737512,NA,16907354,16907677,Chr07
OIIb.chr7.v1.g301100,0,NA,NA,NA,NA,NA,16983823,16984585,Chr07
OIIb.chr7.v1.g301110,0,NA,NA,NA,NA,NA,16987056,16987457,Chr07
OIIb.chr7.v1.g301130,0,NA,NA,NA,NA,NA,17291755,17291964,Chr07
OIIb.chr7.v1.g301140,345.368455,0.5058103,0.25866238,1.955484595,0.0505259,0.174720218,17304478,17306093,Chr07
OIIb.chr7.v1.g301150,238.5277928,-0.156028317,0.555723609,-0.28076604,0.778889852,0.915720185,17308898,17311325,Chr07
OIIb.chr7.v1.g301160,403.0629375,0.17653044,0.229470535,0.769294586,0.44171845,0.691565364,17343085,17345606,Chr07
OIIb.chr7.v1.g301170,0.110340165,0,8.775233444,0,1,NA,17347007,17347648,Chr07
OIIb.chr7.v1.g301190,0,NA,NA,NA,NA,NA,17364907,17365242,Chr07
OIIb.chr7.v1.g301200,0,NA,NA,NA,NA,NA,17381750,17382136,Chr07
OIIb.chr7.v1.g301210,0.066128162,0,8.775233444,0,1,NA,17397891,17398346,Chr07
OIIb.chr7.v1.g301220,1370.406945,0.442492162,0.266245384,1.661971205,0.096518548,0.271042182,17398938,17399552,Chr07
OIIb.chr7.v1.g301240,2366.083433,-0.062146985,0.156418963,-0.397311064,0.69113809,0.867944685,17468939,17470453,Chr07
OIIb.chr7.v1.g301260,0,NA,NA,NA,NA,NA,17479609,17481410,Chr07
OIIb.chr7.v1.g301270,4256.112832,-0.149703998,0.208122136,-0.719308388,0.471950929,0.715953462,17641901,17643412,Chr07
OIIb.chr7.v1.g301310,78.97455767,0.462664324,0.990171559,0.467256729,0.640316211,0.836647061,17776177,17777289,Chr07
OIIb.chr7.v1.g301320,0,NA,NA,NA,NA,NA,17846793,17847104,Chr07
OIIb.chr7.v1.g301330,0,NA,NA,NA,NA,NA,17847363,17847935,Chr07
OIIb.chr7.v1.g301340,2.293713192,-5.666838981,2.927294132,-1.935862515,0.052884542,0.180104246,17848978,17856288,Chr07
OIIb.chr7.v1.g301350,0,NA,NA,NA,NA,NA,17854506,17855487,Chr07
OIIb.chr7.v1.g301360,0,NA,NA,NA,NA,NA,17876620,17876958,Chr07
OIIb.chr7.v1.g301370,0.134936369,0,8.775233444,0,1,NA,17897328,17897833,Chr07
OIIb.chr7.v1.g301390,0,NA,NA,NA,NA,NA,17906640,17908565,Chr07
OIIb.chr7.v1.g301400,0,NA,NA,NA,NA,NA,17920160,17920393,Chr07
OIIb.chr7.v1.g301410,412.8353376,-3.553181394,0.76244985,-4.66021653,3.16E-06,0.000104111,18045039,18051101,Chr07
OIIb.chr7.v1.g301420,304.047301,-0.098477827,0.782830983,-0.125797048,0.899892579,0.976658472,18061158,18068577,Chr07
OIIb.chr7.v1.g301430,0,NA,NA,NA,NA,NA,18168474,18168698,Chr07
OIIb.chr7.v1.g301440,143.7040059,-3.267842259,0.757007847,-4.316787826,1.58E-05,0.000386302,18178161,18185674,Chr07
OIIb.chr7.v1.g301450,5954.495332,-0.309569631,0.111248181,-2.782693865,0.005390965,0.035272025,18187748,18190035,Chr07
OIIb.chr7.v1.g301470,5625.481913,1.231396504,0.331818907,3.711049842,0.000206401,0.002975962,18259684,18260596,Chr07
OIIb.chr7.v1.g301480,457.3804047,-0.863021414,0.4294321,-2.009680724,0.044464991,0.159781719,18319547,18320268,Chr07
OIIb.chr7.v1.g301500,0,NA,NA,NA,NA,NA,18338374,18339199,Chr07
OIIb.chr7.v1.g301510,0.082359845,0,8.775233444,0,1,NA,18360694,18361914,Chr07
OIIb.chr7.v1.g301540,1829.156237,0.359655255,0.197786265,1.818403593,0.06900247,0.215539478,18415412,18418988,Chr07
OIIb.chr7.v1.g301550,2226.373056,-0.252868833,0.249066223,-1.015267464,0.309978349,0.568383458,18420448,18432142,Chr07
OIIb.chr7.v1.g301630,0,NA,NA,NA,NA,NA,18543181,18543534,Chr07
OIIb.chr7.v1.g301670,20.66380314,0.301637737,2.127204358,0.141800075,0.887237925,0.970372899,18659631,18663032,Chr07
OIIb.chr7.v1.g301680,0.012487252,0,8.775233444,0,1,NA,18700307,18700570,Chr07
OIIb.chr7.v1.g301740,2202.670573,0.658085987,0.205392701,3.204037843,0.001355147,0.012358609,18952750,18959941,Chr07
OIIb.chr7.v1.g301750,68.94638519,1.109780374,0.716682722,1.548496064,0.121502909,0.31513295,18961075,18961677,Chr07
OIIb.chr7.v1.g301760,6.89093218,1.194202008,2.197070968,0.543542756,0.586756161,0.800584377,18962737,18964288,Chr07
OIIb.chr7.v1.g301770,0.137381888,-1.218100457,8.774354383,-0.138825081,0.889588374,NA,18982675,18983236,Chr07
OIIb.chr7.v1.g301820,3013.571285,-0.212880446,0.219413039,-0.970226963,0.331933374,0.591068934,19095604,19098652,Chr07
OIIb.chr7.v1.g301830,0,NA,NA,NA,NA,NA,19111794,19112033,Chr07
OIIb.chr7.v1.g301840,0,NA,NA,NA,NA,NA,19123305,19123514,Chr07
OIIb.chr7.v1.g301890,3448.381638,0.033425224,0.1292071,0.258694944,0.795870621,0.925167798,19181699,19198815,Chr07
OIIb.chr7.v1.g301900,1450.807288,0.084072852,0.185376063,0.453525934,0.650170073,0.843254274,19200728,19203967,Chr07
OIIb.chr7.v1.g301910,0,NA,NA,NA,NA,NA,19220133,19220722,Chr07
OIIb.chr7.v1.g301930,2736.648291,0.649171493,0.209691687,3.095838003,0.001962576,0.016428003,19285050,19286559,Chr07
OIIb.chr7.v1.g301940,8.621917929,-0.123746988,1.720841323,-0.071910749,0.942672936,0.995232378,19397868,19398221,Chr07
OIIb.chr7.v1.g301950,0.091663325,0,8.775233444,0,1,NA,19486734,19488450,Chr07
OIIb.chr7.v1.g301960,0.088924809,0,8.775233444,0,1,NA,19500681,19503197,Chr07
OIIb.chr7.v1.g301990,0,NA,NA,NA,NA,NA,19515529,19516533,Chr07
OIIb.chr7.v1.g302000,14.02557876,0.432778974,1.804507943,0.239832125,0.810460402,0.932009579,19518041,19518572,Chr07
OIIb.chr7.v1.g302010,1794.603922,-0.297493985,0.191470117,-1.55373585,0.120247438,0.313109426,19560479,19561342,Chr07
OIIb.chr7.v1.g302020,0.19139321,0,8.775233444,0,1,NA,19562547,19563794,Chr07
OIIb.chr7.v1.g302030,1.256942855,0,4.542972813,0,1,1,19565738,19566214,Chr07
OIIb.chr7.v1.g302040,0.350892624,0,8.775233444,0,1,NA,19566263,19567721,Chr07
OIIb.chr7.v1.g302050,0.173160163,-1.219933943,8.704031505,-0.140157345,0.888535673,NA,19599774,19600979,Chr07
OIIb.chr7.v1.g302090,1798.439622,0.109421941,0.346991658,0.315344586,0.752500036,0.902349824,19640916,19642404,Chr07
OIIb.chr7.v1.g302100,0.674317512,1.601289587,5.678210788,0.282006013,0.777938899,NA,19646082,19647192,Chr07
OIIb.chr7.v1.g302110,90.8720496,-0.465439748,0.268203945,-1.735394861,0.08267089,0.243572212,19651148,19652011,Chr07
OIIb.chr7.v1.g302120,1.622910618,-6.040806844,8.717951179,-0.692915884,0.488362341,0.728582588,19679593,19681746,Chr07
OIIb.chr7.v1.g302180,0.862001119,-2.434071594,8.688372986,-0.280152751,0.779360315,NA,19723797,19724510,Chr07
OIIb.chr7.v1.g302190,1.152750524,-6.036827773,8.717957391,-0.692458967,0.488649146,0.7287554,19724541,19725446,Chr07
OIIb.chr7.v1.g302200,0.80210611,-4.452215919,8.722380559,-0.510435871,0.609746131,NA,19725498,19726884,Chr07
OIIb.chr7.v1.g302210,406.4968769,0.284532172,0.276411937,1.029377296,0.303302414,0.561807263,19788118,19788945,Chr07
OIIb.chr7.v1.g302220,0.078719753,0,8.775233444,0,1,NA,19795695,19796392,Chr07
OIIb.chr7.v1.g302230,0.099469398,0,8.775233444,0,1,NA,19804193,19804636,Chr07
OIIb.chr7.v1.g302240,0,NA,NA,NA,NA,NA,19847435,19847752,Chr07
OIIb.chr7.v1.g302250,1831.869706,0.209592875,0.234297026,0.894560546,0.37102205,0.62953793,19861446,19865246,Chr07
OIIb.chr7.v1.g302260,371.577303,-0.742266984,0.477904377,-1.553170509,0.120382405,0.313345821,19907039,19909525,Chr07
OIIb.chr7.v1.g302280,0,NA,NA,NA,NA,NA,19915572,19916068,Chr07
OIIb.chr7.v1.g302350,0,NA,NA,NA,NA,NA,20018537,20018968,Chr07
OIIb.chr7.v1.g302360,21564.96744,-0.601615202,0.273184517,-2.202230233,0.027649049,0.113734044,20063733,20065628,Chr07
OIIb.chr7.v1.g302370,1.242105333,-1.366354963,8.670299188,-0.15759029,0.874779655,0.964414919,20097543,20102563,Chr07
OIIb.chr7.v1.g302380,387.5763637,-3.670421323,1.384657857,-2.650778532,0.008030648,0.047460312,20205484,20206173,Chr07
OIIb.chr7.v1.g302440,271.3567998,0.149149529,0.302529602,0.493008049,0.6220069,0.82553484,20617740,20618771,Chr07
OIIb.chr7.v1.g302450,0.198286716,-0.558618053,8.775233444,-0.063658483,0.949242163,NA,20703737,20704045,Chr07
OIIb.chr7.v1.g302460,906.8729918,0.394977627,0.178561938,2.211992273,0.026967199,0.111881206,20731100,20735483,Chr07
OIIb.chr7.v1.g302470,3257.419845,-0.439178287,0.170507946,-2.575705682,0.010003576,0.055296221,20751437,20757460,Chr07
OIIb.chr7.v1.g302480,0,NA,NA,NA,NA,NA,20768394,20768720,Chr07
OIIb.chr7.v1.g302490,4983.792098,1.006698553,0.375067948,2.684043141,0.007273772,0.044247995,20788863,20790397,Chr07
OIIb.chr7.v1.g302500,27286.30746,3.106936116,0.511157026,6.078242018,1.22E-09,1.25E-07,20926168,20927826,Chr07
OIIb.chr7.v1.g302510,15.87528081,3.388093566,1.083121502,3.12808264,0.001759507,0.015087415,21025248,21025793,Chr07
OIIb.chr7.v1.g302520,1902.652494,0.264573959,0.162683367,1.626312291,0.103883238,0.283788838,21028074,21034049,Chr07
OIIb.chr7.v1.g302580,0,NA,NA,NA,NA,NA,21126280,21126573,Chr07
OIIb.chr7.v1.g302590,3658.380966,-0.404608193,0.143428174,-2.820981271,0.0047877,0.032203999,21129706,21136502,Chr07
OIIb.chr7.v1.g302600,0.665821057,2.524214358,8.747437577,0.288566147,0.772913405,NA,21174250,21174613,Chr07
OIIb.chr7.v1.g302610,386.5252291,1.756825828,0.868519896,2.022781327,0.043095698,0.155874596,21187559,21188071,Chr07
OIIb.chr7.v1.g302680,1706.996008,0.410616645,0.20735703,1.980239807,0.047676589,0.167642935,21242509,21245753,Chr07
OIIb.chr7.v1.g302720,2308.893436,0.170814758,0.494996312,0.345082891,0.730032055,0.890585167,21341551,21342291,Chr07
OIIb.chr7.v1.g302730,4598.35801,-0.621697362,0.384736024,-1.615906291,0.106114575,0.288181898,21607354,21615451,Chr07
OIIb.chr7.v1.g302740,0,NA,NA,NA,NA,NA,21637605,21637862,Chr07
OIIb.chr7.v1.g302750,0.242667802,0,8.775233444,0,1,NA,21644452,21644691,Chr07
OIIb.chr7.v1.g302760,3099.277552,-0.015899558,0.155401909,-0.1023125,0.918508634,0.98528659,21648133,21651049,Chr07
OIIb.chr7.v1.g302780,58.31210119,-4.326080694,1.006993009,-4.296038459,1.74E-05,0.000415847,21707029,21708655,Chr07
OIIb.chr7.v1.g302810,14109.72269,0.389022967,0.554185944,0.701971913,0.48269668,0.723948897,21839887,21840780,Chr07
OIIb.chr7.v1.g302820,832.8532246,-0.397652316,0.387345561,-1.026608683,0.304604764,0.562972874,21901249,21901713,Chr07
OIIb.chr7.v1.g302830,667.167709,0.381625356,0.309336659,1.233689396,0.217318667,0.456676625,21902653,21904591,Chr07
OIIb.chr7.v1.g302840,3772.613645,-0.182227331,0.2305901,-0.790265198,0.429372907,0.682017477,21909577,21918834,Chr07
OIIb.chr7.v1.g302850,2.561436613,4.143145064,3.107941462,1.333083365,0.182504448,0.409099377,21932529,21932732,Chr07
OIIb.chr7.v1.g302920,463.6241023,-0.921324767,0.401426619,-2.295126239,0.021725891,0.096076717,22190271,22192160,Chr07
OIIb.chr7.v1.g302930,7422.906518,-0.20360944,0.131979396,-1.542736563,0.122894707,0.317610995,22263399,22272085,Chr07
OIIb.chr7.v1.g302940,33.69223852,-2.335347709,1.142165816,-2.044666085,0.040887789,0.150363848,22288314,22288967,Chr07
OIIb.chr7.v1.g302950,6.219072906,23.28271947,3.071529308,7.580171681,3.45E-14,7.00E-12,22478007,22481160,Chr07
OIIb.chr7.v1.g302960,4697.704117,-0.250705276,0.294297404,-0.851877295,0.3942822,0.650078809,22623312,22626417,Chr07
OIIb.chr7.v1.g302970,0,NA,NA,NA,NA,NA,22699156,22699584,Chr07
OIIb.chr7.v1.g302980,0,NA,NA,NA,NA,NA,22699705,22699953,Chr07
OIIb.chr7.v1.g302990,0,NA,NA,NA,NA,NA,22712259,22712474,Chr07
OIIb.chr7.v1.g303000,0,NA,NA,NA,NA,NA,22712287,22712583,Chr07
OIIb.chr7.v1.g303010,148.9091755,-5.100093843,1.016365387,-5.017972779,5.22E-07,2.37E-05,22731975,22732979,Chr07
OIIb.chr7.v1.g303020,0,NA,NA,NA,NA,NA,22965163,22965549,Chr07
OIIb.chr7.v1.g303030,63.99845144,0.136543699,0.722709926,0.188932923,0.850145389,0.952435441,23019736,23022780,Chr07
OIIb.chr7.v1.g303040,4895.439744,0.143866376,0.22339324,0.644005057,0.519572155,0.753254642,23075845,23083592,Chr07
OIIb.chr7.v1.g303050,844.8670291,0.454380502,0.275147094,1.651409415,0.098655004,0.274977358,23132382,23132962,Chr07
OIIb.chr7.v1.g303060,62.27155856,0.213335163,0.324846996,0.65672506,0.511357718,0.747101578,23132994,23133235,Chr07
OIIb.chr7.v1.g303070,5.285231329,-0.767166137,2.029435614,-0.378019451,0.705416144,0.876276317,23147637,23153014,Chr07
OIIb.chr7.v1.g303080,1802.484096,-0.153769742,0.293035065,-0.524748606,0.599757963,0.809521869,23155475,23172407,Chr07
OIIb.chr7.v1.g303120,1737.108955,0.443549998,0.296756058,1.494661981,0.135002681,0.337690805,23386459,23390937,Chr07
OIIb.chr7.v1.g303130,50.58910815,-1.706558311,1.239286766,-1.377048766,0.168497171,0.388445829,23465686,23470910,Chr07
OIIb.chr7.v1.g303140,2.644993136,2.368393834,3.656600091,0.647703816,0.517176535,0.75122723,23537027,23537797,Chr07
OIIb.chr7.v1.g303150,0.907576692,-2.348780064,8.744225827,-0.268609264,0.788230383,NA,23557273,23558118,Chr07
OIIb.chr7.v1.g303160,0,NA,NA,NA,NA,NA,23612273,23612548,Chr07
OIIb.chr7.v1.g303220,1385.176117,-0.596927981,0.200272874,-2.98057331,0.002877094,0.022092979,23672503,23687814,Chr07
OIIb.chr7.v1.g303230,4097.651273,1.22465085,0.151945611,8.059797441,7.64E-16,1.87E-13,23827946,23829703,Chr07
OIIb.chr7.v1.g303240,0,NA,NA,NA,NA,NA,23867483,23867695,Chr07
OIIb.chr7.v1.g303250,2165.327002,0.116587369,0.191892416,0.607566321,0.543475144,0.771471378,23872775,23875124,Chr07
OIIb.chr7.v1.g303260,476.2839411,-0.70923349,0.294209954,-2.410637305,0.015924676,0.076692948,23929217,23931691,Chr07
OIIb.chr7.v1.g303290,2.094210628,0.084224357,2.877063213,0.02927442,0.976645728,1,24109041,24110831,Chr07
OIIb.chr7.v1.g303320,14.15807847,-0.899135385,1.429136311,-0.629145994,0.529253482,0.760443631,24285311,24286693,Chr07
OIIb.chr7.v1.g303330,185.244337,-0.227432728,0.53515585,-0.424984102,0.670848264,0.856359083,24327520,24328830,Chr07
OIIb.chr7.v1.g303340,3.61420163,-21.27615457,8.727805892,-2.437743785,0.014779245,0.072924771,24328945,24329529,Chr07
OIIb.chr7.v1.g303350,30.48140372,1.040046367,0.351260671,2.960896148,0.003067454,0.023158506,24340159,24342014,Chr07
OIIb.chr7.v1.g303360,0.465847401,0.22937248,8.720942952,0.026301339,0.979016987,NA,24343312,24344796,Chr07
OIIb.chr7.v1.g303370,7916.399497,-0.149175832,0.106370613,-1.402415842,0.160791105,0.377179595,24365837,24369539,Chr07
OIIb.chr7.v1.g303380,620.7384259,0.262697434,0.265463319,0.989580914,0.322379003,0.581020394,24422269,24422634,Chr07
OIIb.chr7.v1.g303390,0,NA,NA,NA,NA,NA,24448941,24449453,Chr07
OIIb.chr7.v1.g303420,0.021672107,0,8.775233444,0,1,NA,24514332,24514580,Chr07
